1 0.2331295882619204 2.575000000001 0.014733541510810874 0.008456981305155986 0.9746428376170623 0.08 0.08103399292825074 0.4041048208198288 0.0007851867533790394 1.8911188013279223e-09 9.829684816781532e-37
2 0.23612958826192038 3.585000000001 0.03995548007303899 0.016472998013511264 0.95066007431817 0.08 0.08204976840860581 0.40641930602347415 0.004150938682384362 1.8286523767633092e-09 9.667384559114454e-37
3 0.23912958826192038 4.3230000000010005 0.070402593837201 0.024070708718165135 0.9279637340456451 0.08 0.0830471025971977 0.4086433453183474 0.010693524702508906 1.7696753027284391e-09 9.51274669257552e-37
4 0.24212958826192038 4.917000000001001 0.10409653558842533 0.03129114972945818 0.9064242735970407 0.08 0.08402803804291278 0.41078884593621173 0.020562345417037067 1.7138811501529437e-09 9.365026408423697e-37
5 0.24512958826192038 5.417000000001001 0.13986020503354013 0.03816109060314249 0.8859950063324467 0.08 0.08499127608824883 0.4128592790672279 0.03370010054021026 1.6610337022908272e-09 9.223759942148164e-37
10 0.2601295882619204 7.148000000001001 0.32893073279391294 0.06801510324172005 0.7974522497986924 0.08 0.08958548375225792 0.42218678115514197 0.1411222481549909 1.4342158058706401e-09 8.601043416091491e-37
15 0.2751295882619204 8.221000000001 0.5116664312100635 0.09199150624249508 0.726775105512277 0.08 0.09384042490325521 0.43008488710191534 0.29580650388118945 1.255870318912309e-09 8.089120353314502e-37
20 0.29012958826192037 8.964000000001 0.6774289212697261 0.1116984994668776 0.6691083925918789 0.08 0.09780065161583304 0.436879277291624 0.4729837167113813 1.1124005977749708e-09 7.658944016614369e-37
25 0.3051295882619204 9.505000000001 0.8240360598762781 0.12813847426083702 0.6211622941157192 0.08 0.10150500206331715 0.4427398993555692 0.6555660223136479 9.950220660286664e-10 7.292587372266883e-37
30 0.3201295882619204 9.914000000001 0.9530593443111123 0.14208769927547843 0.5806218560126506 0.08 0.10498887863696746 0.4478672069345432 0.8344193220371474 8.973866671097077e-10 6.9754608361020615e-37
35 0.3351295882619204 10.230000000001 1.0663170056051463 0.15406222103342737 0.5459214114788404 0.08 0.108274184896075 0.4523756020185282 1.00404711316676 8.151281984106137e-10 6.697985458134161e-37
40 0.35012958826192037 10.479000000001001 1.1660288118687008 0.1644655320185342 0.5158971525392193 0.08 0.11138030981370128 0.45637856569696333 1.162228488037901 7.449843296024993e-10 6.452388462264868e-37
45 0.3651295882619204 10.677000000001 1.2538403689389765 0.17357151674678922 0.4890191661853263 0.08 0.11440026924521873 0.4599462541225201 1.3075705633843342 6.846161222269918e-10 6.2335106122374776e-37
50 0.3801295882619204 10.836000000001 1.3314796504768107 0.18161469674155012 0.46574531134389446 0.08 0.11722378531158593 0.463133642378692 1.440111672895788 6.321871346032254e-10 6.036837014012262e-37
55 0.3951295882619204 10.965000000001 1.4004627817810145 0.18877669939137867 0.4450733759380618 0.08 0.11991518425456169 0.46600719833508325 1.5606258053688034 5.862713651087244e-10 5.85869275233667e-37
60 0.41012958826192036 11.069000000001001 1.4616635496572117 0.19517513224105837 0.42651142379991697 0.08 0.1224967744210615 0.46858676656725173 1.6690583742431373 5.458355304282991e-10 5.696969127178676e-37
65 0.4251295882619204 11.155000000001001 1.5166665380893976 0.2009583162968271 0.40981277832653706 0.08 0.12496754524809113 0.47094971065063934 1.7677510492219222 5.09899135453532e-10 5.548296675918864e-37
70 0.4401295882619204 11.224000000001 1.5656613755703903 0.20617482407291643 0.3946946220066924 0.08 0.12733839820642842 0.4730762288247075 1.855844545804873 4.778885631041887e-10 5.4121724961253575e-37
75 0.4551295882619204 11.280000000001001 1.6096675269993486 0.21091746165222414 0.3809341612889078 0.08 0.12961791359834904 0.4750138350960058 1.9349865737870684 4.4918144116297996e-10 5.286501106040686e-37
80 0.4701295882619204 11.326000000001 1.6494958989238466 0.21525841380058616 0.3683183406041161 0.08 0.13181909155687832 0.47679902564581556 2.006582539446065 4.232834542953497e-10 5.169645645938022e-37
85 0.4851295882619204 11.363000000001 1.6854731330732815 0.21923721692551093 0.3567343994634954 0.08 0.13394221977722293 0.47843466933988443 2.0708460087176057 3.9984611433653175e-10 5.06093709422483e-37
90 0.5001295882619204 11.393000000001 1.718193557195427 0.22290481083059882 0.34607843588391307 0.08 0.1359886671967849 0.47994620697306956 2.128914204490307 3.785296715103783e-10 4.9592019815185505e-37
95 0.5151295882619203 11.416000000001 1.7477405429781685 0.2262811898030718 0.3362074002125225 0.08 0.13797053641582704 0.4813268489991385 2.180531092921761 3.5911156041569965e-10 4.864250716825417e-37
100 0.5301295882619204 11.434000000001001 1.7747156176957382 0.22941194986791452 0.32707282637406826 0.08 0.13988390740756038 0.4826061549474759 2.2270774382062455 3.4132752072519965e-10 4.7749151418903016e-37
105 0.5451295882619204 11.447000000001001 1.799201160925016 0.23231298907054038 0.3185484119163196 0.08 0.14174321033162374 0.48378182049541296 2.2684538467422715 3.2501411839857875e-10 4.69101301161768e-37
110 0.5601295882619204 11.456000000001 1.8215362079029083 0.2350121179196979 0.31059727080198407 0.08 0.1435460245366705 0.4848682105957552 2.3053923339759437 3.099952456250958e-10 4.6118832632505594e-37
115 0.5751295882619204 11.463000000001001 1.842306727736485 0.2375467530399177 0.3031446211798499 0.08 0.14529981241165082 0.4858988875775602 2.339492959634691 2.960853995394797e-10 4.5364081139881766e-37
120 0.5901295882619204 11.466000000001001 1.8610763881845862 0.23990412455094495 0.296158331208248 0.08 0.147003613357863 0.4868376442609536 2.369133540731385 2.832412536138453e-10 4.4653817710401694e-37
