 0.015465415465657547 0.0790179951
 0.02589357410256468 0.12822897
 0.03526213996102909 0.162742938
 0.04384096210083243 0.188503102
 0.05170724333829864 0.208482294
 0.058900696142303706 0.224370782
 0.06547549460244913 0.237272523
 0.07150337411609639 0.247958482
 0.07706537846465822 0.256994993
 0.0822389502446756 0.264789373
 0.08709191055157814 0.271637158
 0.09168040250288781 0.277757747
 0.09604719868152388 0.283307923
 0.10022220386366573 0.288394546
 0.1042254937875678 0.293093081
 0.10807124393312387 0.297465157
 0.1117659689719535 0.301542157
 0.11531524733266074 0.305356003
 0.11872237407181138 0.308925851
 0.1219922043733944 0.312274511
 0.12512936951658873 0.31541685
 0.12814121352431806 0.318374379
 0.1310359204971775 0.321166259
 0.13382009938448416 0.323799239
 0.1365049780911764 0.326299875
 0.13909911340367953 0.328680781
 0.14161172643275843 0.330958681
 0.14404918195552968 0.333139294
 0.14641877285022695 0.335236137
 0.14872759505809716 0.337265563
 0.15097702002146315 0.33922192
 0.15317249802031696 0.341121962
 0.15531386940336125 0.342960523
 0.15740334479872478 0.344745624
 0.1594401747817571 0.346473893
 0.16142434602305308 0.348146044
 0.1633569395480469 0.349767446
 0.16523801939756877 0.351338329
 0.16706673721358728 0.352853949
 0.16884631892424481 0.354325486
 0.17057427077763854 0.355738697
 0.17225590968119261 0.357111024
 0.1738918684835299 0.358439492
 0.17548285647738665 0.359721273
 0.17703080357738835 0.360958801
 0.17853877155114017 0.362159695
 0.1800082380310517 0.363325985
 0.18143762834674945 0.364448545
 0.18283026841928623 0.365539159
 0.18418187522080634 0.366589512
 0.1854932736444615 0.367604937
 0.1867652044964653 0.368577126
 0.1880018114191725 0.369518677
 0.18920172151735498 0.370420366
 0.1903691132394713 0.371294821
 0.1915039897956136 0.372138308
 0.19260630215116273 0.37294704
 0.1936788160898311 0.373728228
 0.19472286090344265 0.374483582
 0.19573973489633978 0.37521479
 0.19672923998595435 0.37591792
 0.1976925752025323 0.376594547
 0.19863237373625897 0.377251794
 0.19954829465873836 0.377885564
 0.2004414139526141 0.378497286
 0.20131426245958026 0.379093982
 0.2021648444727211 0.379665706
 0.20299560010576356 0.38021936
 0.2038074400279781 0.380756165
 0.2046012336677364 0.381277295
 0.20537781464716584 0.381783869
 0.20613643458219266 0.382271244
 0.20687938132040723 0.382746133
 0.20760737757093814 0.383209515
 0.2083195549940629 0.383656573
 0.20901811816002222 0.384093923
 0.20970212256628912 0.38451664
 0.2103721484184742 0.384925501
 0.21103033330191814 0.385327033
 0.21167563078804386 0.385716169
 0.2123085425698867 0.386093572
 0.21293114767143342 0.386465702
 0.21354069934518924 0.386821526
 0.21414084535993494 0.38717327
 0.21473039243988984 0.387515657
 0.2153097343352625 0.387849202
 0.2158792448022273 0.388174398
 0.21644091972885945 0.388497593
 0.21699182825317231 0.388807477
 0.21753392823245665 0.389110347
 0.21806752728491097 0.389406598
 0.2185929227809145 0.389696616
 0.21911039618852352 0.389980759
 0.21962021638168072 0.390259375
 0.22012264183954977 0.390532791
 0.2206179172289399 0.390801315
 0.22110627898139107 0.391065248
 0.2215862596484587 0.391318899
 0.22205975688782334 0.391568487
 0.22252697555576073 0.391814272
 0.22298811324438184 0.392056493
 0.2234433579914076 0.392295383
