0.1005985300132621, 0.28893673851340473
0.10645021752333263, 0.2932227538082076
0.11278863672983724, 0.2975111240564693
0.11961924120920663, 0.30393072718483904
0.12571565796160186, 0.30875013943803375
0.13278417471275764, 0.31304204211648345
0.13985541825212874, 0.3183983837582578
0.14643583991274275, 0.32215571200158655
0.1530217151497874, 0.3280419181715646
0.1593614977503997, 0.33286250790148864
0.1661880120474461, 0.33768545258487126
0.17325789219270954, 0.34250957474498334
0.1800857698838636, 0.34786473891002845
0.1874017426655594, 0.3537544775101945
0.19301142772152052, 0.3585715348099304
0.19983930541267456, 0.3639266989749755
0.20642518064971924, 0.3698129051449536
0.21325305834087327, 0.37516806930999863
0.21959284094148557, 0.3799886590399226
0.22593535033031317, 0.3858736877331713
0.23252395235557313, 0.3928243328664741
0.23959519589494424, 0.39818067450824846
0.24544824679912244, 0.4029989092847139
0.2527669463690335, 0.4099530868482046
0.2586213606673194, 0.41530354110633233
0.26374704081506173, 0.4211826824159343
0.26911608681102117, 0.4270630012022657
0.27179856471783936, 0.42920483137293786
0.2805842763475911, 0.4388271712051164
0.28424567122370814, 0.44310258920935525
0.2905895440066434, 0.44951983738426643
0.2966900509413616, 0.45593590808244816
0.30376947484537864, 0.4644855666141966
0.3093805232954474, 0.4698348433955949
0.31426556438318803, 0.47677724619179235
0.31987933962147214, 0.48319096193651534
