150.0 0.33057043011084497 18.514 4.069599722636058 0.3248904072618392 0.01186465217986596 0.5600619333409929 15.538374483907228 2.3101389552740535e-16 2.4646748147254745e-49
155.0 0.3383171070137299 18.483 4.075924989797812 0.3259411341291069 0.011251128214186277 0.5606357613811187 15.52634462740885 2.2141582365997575e-16 2.424930576879193e-49
160.0 0.34610435587383787 18.451 4.080958828518339 0.326909662593148 0.01069078153463856 0.5611469866017873 15.505864375846969 2.1247196817755374e-16 2.3872955854027487e-49
165.0 0.35393150338707086 18.419 4.0852155743754 0.3278191983555502 0.010173883600303295 0.5616018717791799 15.48078347097007 2.0409967122120358e-16 2.351347519179475e-49
170.0 0.36179789466864115 18.387 4.088737958598552 0.3286728683571059 0.009696299327892696 0.5620045500066095 15.45141214342126 1.962515727968677e-16 2.316990422120383e-49
175.0 0.3697028925552511 18.355 4.091566072990418 0.32947360880455323 0.009254351107985366 0.562358824279867 15.418040271164369 1.888850558477501e-16 2.2841349513223094e-49
180.0 0.37764587694090035 18.322 4.093278456510883 0.3302051662845324 0.00884862108447989 0.5626672203375805 15.377508550391145 1.819856958341152e-16 2.2529950003636833e-49
185.0 0.3856262441443601 18.289 4.094372820936684 0.33088941813796285 0.008472011553389714 0.5629341981761393 15.333533740916568 1.7549315324665652e-16 2.2231890672624058e-49
190.0 0.3936434063064899 18.256 4.094882368218078 0.33152879591997847 0.00812193642057399 0.5631627378320104 15.2863539455049 1.6937613043518272e-16 2.1946449453882433e-49
195.0 0.40169679081569115 18.223 4.094838303283742 0.33212558682377996 0.007796078781402214 0.563355594690246 15.23619189992619 1.6360624952663112e-16 2.167295204756926e-49
200.0 0.409785839759911 18.191 4.09472249469145 0.3327004232448746 0.007489066919079924 0.5635158083409338 15.18661701545971 1.5813673713817639e-16 2.1407925645731325e-49
205.0 0.41791000940371176 18.158 4.093655867524554 0.3332182445366406 0.0072057365613642345 0.5636446459753942 15.131084459202317 1.5298679892930984e-16 2.115649628361561e-49
210.0 0.4260687696890171 18.125 4.09211856848699 0.333699569581798 0.006940984403739486 0.5637449078003547 15.073155733973795 1.4811337371429836e-16 2.091523872617213e-49
215.0 0.4342616037582393 18.093 4.0905827516261315 0.3341643013185545 0.006690341238368374 0.5638187714089224 15.016308948417482 1.4347784950879309e-16 2.0680882054958592e-49
220.0 0.44248800749857303 18.061 4.088620604313968 0.33459579073410695 0.006455588629252948 0.5638677607358533 14.957361065119828 1.3908264865585059e-16 2.045575213172051e-49
225.0 0.45074748910631873 18.029 4.086253891998187 0.33499564517689656 0.006235468502653741 0.5638936386548815 14.896462062436072 1.349113698020499e-16 2.0239392439850223e-49
230.0 0.45903956867016865 17.998 4.083946126716045 0.3353831271955809 0.006026176922352584 0.5638978622710814 14.83700566590967 1.3093150995106007e-16 2.002870258645097e-49
235.0 0.4673637777724589 17.966 4.080829173338654 0.33572406486076645 0.005832091986489403 0.5638822212087385 14.772599461009639 1.2716469406660064e-16 1.9828649486696654e-49
240.0 0.4757196591074478 17.935 4.077805778113374 0.3360551914005155 0.005647022045730826 0.5638476710969563 14.709855442741862 1.235637540522715e-16 1.9633535845192285e-49
245.0 0.4841067661157406 17.905 4.074888693550377 0.3363774530797802 0.0054703417760765425 0.5637952358800152 14.648836027473825 1.2011837807070568e-16 1.9443080165339305e-49
250.0 0.492524662634035 17.874 4.071215968382352 0.33665714847644224 0.005306172463615028 0.5637270464855418 14.583233692206697 1.1685024340529847e-16 1.9262159886527362e-49
255.0 0.5009729225594067 17.844 4.067678455604779 0.33693013311622655 0.00514901655442124 0.5636431834878562 14.51953200751917 1.1371769509509398e-16 1.908529018660088e-49
260.0 0.5094511295274097 17.814 4.063852430666309 0.33718009919113917 0.005000623170078558 0.5635452309819384 14.454627989269563 1.1072748321326971e-16 1.8914764965384065e-49
265.0 0.5179588766032945 17.785 4.060184361522156 0.33742506287564256 0.004858229319537223 0.5634333300520713 14.391741253127993 1.0785663229061103e-16 1.874779892110852e-49
270.0 0.5264957659857065 17.756 4.056252012526259 0.33764882766187654 0.004723540814037237 0.5633091301385401 14.327793302333216 1.0511231876323575e-16 1.8586669094214634e-49
275.0 0.5350614087222443 17.727 4.052067902964028 0.33785233334050846 0.0045960326685500685 0.5631735292996478 14.262864370047936 1.0248712546511733e-16 1.8431120314657624e-49
280.0 0.5436554244363104 17.698 4.047643903621119 0.33803647170292683 0.004475222821848791 0.5630273687940391 14.197030025387972 9.997416869746145e-17 1.8280911384542518e-49
285.0 0.552277441064705 17.67 4.043418272456343 0.33821866637666614 0.004358743109144645 0.5628702006832621 14.133422449798351 9.755406090904189e-17 1.8133399162350716e-49
290.0 0.5609270946054555 17.642 4.0389719868276215 0.33838295306545346 0.0042482095673393025 0.5627038293966428 14.069014010671882 9.523447781893254e-17 1.799082321896796e-49
295.0 0.5696040288753955 17.615 4.034739562316507 0.3385464874162579 0.00414141231889101 0.5625275482722744 14.006896269792016 9.299747523158763e-17 1.7850603026696877e-49
300.0 0.5783078952770375 17.588 4.030303710669661 0.3386934285171087 0.004039916223494432 0.5623432519750018 13.944067976506016 9.08508166561124e-17 1.7714956945295385e-49
305.0 0.5870383525743066 17.561 4.025673660263566 0.3388244765464273 0.003943388759942031 0.5621515586795119 13.880585511879014 8.878962525259914e-17 1.7583698515666772e-49
310.0 0.5957950666767279 17.534 4.0208581860262225 0.3389402977716854 0.0038515225877809784 0.5619530490380122 13.816502097619448 8.680934831420319e-17 1.7456650856887937e-49
315.0 0.6045777104316812 17.508 4.016284836828491 0.3390575508061394 0.003762378392701428 0.5617465481180326 13.75483258493256 8.489447153859369e-17 1.7331347256979515e-49
320.0 0.6133859634243567 17.482 4.011539855768923 0.33916064177846117 0.0036774245206016294 0.5615341376058335 13.692628388991086 8.305278255529399e-17 1.7209962809769178e-49
325.0 0.6222195117850668 17.457 4.007047589027947 0.3392660022264933 0.0035948330908434803 0.5613144342742233 13.632868617009565 8.126976869718219e-17 1.7090081669410055e-49
330.0 0.6310780480035854 17.432 4.002396103946591 0.33935816495450655 0.0035160227385024564 0.561089618889961 13.572631251548225 7.95531498886761e-17 1.6973856124846346e-49
335.0 0.6399612707502031 17.407 3.997592327887487 0.3394376613046476 0.0034407739878650192 0.5608601245800968 13.511956568623644 7.789960686895732e-17 1.686114677980816e-49
340.0 0.6488688847032064 17.382 3.9926428647704815 0.33950499817271884 0.00336888282238131 0.5606263590214399 13.450882665580524 7.630602532032476e-17 1.6751820971873172e-49
345.0 0.6578006003824977 17.358 3.9879660458749697 0.3395761818487109 0.003298716301888756 0.5603865573282729 13.392320797164183 7.475961777853293e-17 1.664355657123294e-49
350.0 0.666756133989094 17.334 3.983153550597268 0.3396359937718304 0.003231601783083985 0.5601430956135924 13.333400837144234 7.326791102385298e-17 1.6538460844402765e-49
355.0 0.6757352072502516 17.31 3.9782111442838035 0.33968487892370713 0.003167370722097336 0.5598963173491531 13.274155207791292 7.182829998602108e-17 1.6436417997934513e-49
360.0 0.684737547269976 17.287 3.9735529968351955 0.33973855137153924 0.003104511957509187 0.5596442021890603 13.217447607020063 7.042906926989904e-17 1.6335168977575153e-49
365.0 0.6937628863846921 17.263 3.9683659275088226 0.339766764443047 0.003045613775563876 0.5593916795658362 13.157626995576653 6.90866241062185e-17 1.623892065094121e-49
370.0 0.7028109620238577 17.241 3.963877713847627 0.3398155505180129 0.0029865569900988957 0.5591318208091917 13.10317905644715 6.777154054660507e-17 1.6141171031435665e-49
375.0 0.7118815165753156 17.218 3.9588704621035573 0.33983964459469074 0.0029311890880734832 0.5588721185844706 13.045672060403668 6.650897940276474e-17 1.604822356011899e-49
380.0 0.7209742972551859 17.196 3.9541607456579615 0.33986961288150896 0.0028768118749479426 0.5586078379839076 12.990729307774544 6.527936178506117e-17 1.5955762343823108e-49
385.0 0.7300890559821179 17.174 3.9493465169144146 0.3398906633570448 0.002824607057918179 0.5583416928286333 12.935568841015447 6.408972313194328e-17 1.5865816527720687e-49
390.0 0.7392255492557214 17.152 3.9444320308783567 0.3399031283721647 0.0027744640977556516 0.5580739152599147 12.880213194714576 6.293830593746204e-17 1.5778300527648694e-49
395.0 0.7483835380390059 17.131 3.9398226834221766 0.33992211017737456 0.002725100230268169 0.5578019686562913 12.827424409538676 6.181537952565789e-17 1.5691084242112574e-49
400.0 0.757562787644675 17.109 3.9347187220487405 0.3399182782827818 0.0026787978248998764 0.5575315158844205 12.771728603488945 6.073566022183827e-17 1.560819897001275e-49
405.0 0.7667630676251148 17.088 3.9299255565670292 0.3399214270139536 0.002633127625009798 0.5572571884006204 12.718614051288597 5.968166373507586e-17 1.5525486066562699e-49
410.0 0.7759841516659357 17.068 3.9254438509993546 0.33993163908609425 0.0025880648042759646 0.5569790133401833 12.668062123288353 5.865240677577336e-17 1.5442912203308038e-49
415.0 0.785225817482926 17.047 3.920479333091909 0.3399199549647933 0.002545777643830888 0.5567029446150458 12.614670890092787 5.766193862581809e-17 1.5364438126594362e-49
420.0 0.7944878467222861 17.027 3.91583115108668 0.3399157388250589 0.002503975190091612 0.5564232697681897 12.563852465625208 5.669385165927876e-17 1.5285991549206448e-49
425.0 0.803770024864014 17.007 3.9111041243571023 0.33990466056355967 0.002463697767878678 0.5561430624016609 12.512919210385114 5.575455120685309e-17 1.5209516617015556e-49
430.0 0.8130721411283252 16.988 3.9066959743194913 0.33990129215583026 0.002423834421314512 0.5558593607740822 12.464542944499522 5.48357749993905e-17 1.5132991848398383e-49
435.0 0.822393988384987 16.968 3.90181943657607 0.3398771478953502 0.0023864151882096014 0.5555784823789155 12.413413172643631 5.395074192729679e-17 1.5060288103623084e-49
440.0 0.8317353630654608 16.949 3.8972657603438283 0.33986105028344976 0.0023493136879096416 0.5552942925436757 12.364845836461663 5.308431989699857e-17 1.4987440929646313e-49
445.0 0.841096065077744 16.93 3.892643035934582 0.3398388884362173 0.002313508374525627 0.555010031037701 12.316197466803512 5.2242601389948935e-17 1.4916354033804317e-49
450.0 0.8504758977238134 16.911 3.8879538952594803 0.3398108719451589 0.0022789412617353023 0.5547258187655952 12.267480607281234 5.1424628162362194e-17 1.4846973954201745e-49
455.0 0.8598746676195699 16.893 3.8835911166505044 0.33979123335560996 0.002244600630381188 0.5544384337445453 12.221308471963045 5.0622972976016344e-17 1.47773474244655e-49
460.0 0.869292184617197 16.874 3.8787757735276296 0.33975204737260534 0.002212363488833391 0.5541546129399125 12.172478934149732 4.984990558766668e-17 1.4711239653450796e-49
465.0 0.878728261729842 16.856 3.8742898752387913 0.3397215069692248 0.0021802813256426275 0.5538677452416502 12.12619495715882 4.909167045229872e-17 1.4644809966106382e-49
470.0 0.8881827150585352 16.838 3.8697454393378887 0.3396857628456689 0.002149263261892379 0.5535812643755813 12.079865690573937 4.835398626136179e-17 1.4579913948976174e-49
475.0 0.8976553637212676 16.821 3.8655315777718013 0.3396587972998566 0.002118365501363139 0.5532917630720985 12.036060631317996 4.762999291506731e-17 1.4514647972906638e-49
480.0 0.9071460297841505 16.803 3.8608757140694974 0.33961311005379957 0.0020893556441739826 0.5530062877187957 11.989659800068095 4.6931263864650985e-17 1.4452697474668876e-49
485.0 0.9166545381945798 16.786 3.856552947759719 0.33957642544527605 0.0020604089328985506 0.5527178843837857 11.945781535912339 4.6244999045778257e-17 1.4390313031523029e-49
490.0 0.9261807167163362 16.769 3.8521783107319174 0.33953509451657377 0.0020323840894900637 0.5524301313921616 11.901874992203775 4.557663157611194e-17 1.4329313361367846e-49
495.0 0.9357243958665549 16.752 3.8477536931462777 0.3394892698921735 0.002005243347997894 0.5521431031530833 11.857948477883122 4.492552400709567e-17 1.426965958708203e-49
500.0 0.945285408854495 16.735 3.8432809153000203 0.33943909864641486 0.0019789508577442573 0.5518568697753301 11.814009910962401 4.429106728673149e-17 1.421131424330595e-49
505.0 0.9548635915220496 16.719 3.8391439897854673 0.3393982166877526 0.0019526506668044244 0.5515677772617918 11.772567739515585 4.366712679109042e-17 1.415244167075499e-49
510.0 0.9644587822859348 16.703 3.834960851029153 0.33935316702706103 0.001927155520336209 0.5512795392143802 11.731109427282899 4.305886553815227e-17 1.4094825350166303e-49
515.0 0.9740708220815031 16.687 3.830733145379236 0.3393040834999378 0.001902433614754648 0.5509922157273968 11.689641962783499 4.2465744665059e-17 1.4038431165601678e-49
520.0 0.9836995543081201 16.671 3.82646245990297 0.3392510951999781 0.0018784547037519553 0.5507058633594938 11.648172011136205 4.1887248495929396e-17 1.3983226201074602e-49
525.0 0.9933448247760568 16.655 3.822150324828525 0.3391943266726953 0.0018551900087774766 0.5504205353109397 11.606705928774852 4.13228833544236e-17 1.3929178689887072e-49
530.0 1.003006481654845 16.639 3.817798215873191 0.339133898100467 0.0018326121353813625 0.5501362815916031 11.565249777447479 4.0772176446383524e-17 1.38762579664344e-49
535.0 1.012684375423045 16.624 3.8137854849395603 0.33908313063621 0.0018099389704627582 0.5498492352228612 11.526256029051503 4.0229596317453556e-17 1.3822689476254188e-49
540.0 1.0223783588193813 16.609 3.8097341849046775 0.3390288392029048 0.0017879216608688675 0.5495632937989934 11.487266001424228 3.969993243328497e-17 1.3770206759923444e-49
545.0 1.0320882867951986 16.594 3.805645657506803 0.3389711337535983 0.0017665356606906557 0.5492785001133281 11.448285078065148 3.918276333743908e-17 1.371878172248523e-49
550.0 1.041814016468199 16.579 3.801521197881215 0.33891012048455005 0.0017457575657079207 0.5489948943195327 11.409318396977714 3.867768482123107e-17 1.3668387213222687e-49
555.0 1.0515554070774096 16.564 3.797362056409576 0.3388459019832448 0.001725565050925822 0.5487125140616216 11.37037086152577 3.818430908251437e-17 1.361899698748377e-49
560.0 1.061312319939354 16.55 3.793544001548301 0.33879155844038944 0.0017052290144494702 0.5484273375964437 11.333851864261247 3.7697533395235324e-17 1.35688829568458e-49
565.0 1.0710846184053746 16.535 3.789318416378049 0.3387211804564481 0.0016861535093636274 0.5481474844660988 11.294948092295346 3.7226526133074796e-17 1.3521433968048783e-49
570.0 1.0808721678200799 16.521 3.785434915246138 0.3386607807362213 0.0016669121174105691 0.547864845895647 11.25846534693748 3.6761545277130833e-17 1.3473228752431014e-49
575.0 1.0906748354808746 16.507 3.7815200403664138 0.3385974693562169 0.0016481933704784897 0.5475835089324577 11.222003096702135 3.630698730724294e-17 1.342594664273638e-49
580.0 1.1004924905985403 16.493 3.7775748580026707 0.33853133445614025 0.00162997885601998 0.5473035016372881 11.185565335462845 3.586253119780936e-17 1.3379565010262854e-49
585.0 1.1103250042588337 16.479 3.773600398822737 0.33846246128253904 0.0016122509700990666 0.5470248501816657 11.149155877059862 3.5427868347778133e-17 1.3334061949152052e-49
590.0 1.1201722493850692 16.466 3.7699684288447073 0.3384036627990136 0.001594336042824143 0.5467433694434735 11.115135854925002 3.499834105535414e-17 1.3287760533580818e-49
595.0 1.1300341007016574 16.452 3.765937757311137 0.33832951786845117 0.0015775393515140785 0.5464674770740982 11.078786024301415 3.458244260114908e-17 1.3243959023080324e-49
600.0 1.1399104346985687 16.439 3.762250265874101 0.3382655257221784 0.001560539395667159 0.5461887528624725 11.044817401478456 3.417123128558867e-17 1.3199333422886067e-49
605.0 1.1498011295966906 16.426 3.758536099791068 0.3381990320586229 0.0015439776517053529 0.5459114269158002 11.010875770518194 3.3768800033893716e-17 1.3155519799555667e-49
610.0 1.1597060653140578 16.413 3.754796144231149 0.3381301106457714 0.001527839412129948 0.545635518341518 10.976964261909144 3.337489080653126e-17 1.311249911032383e-49
615.0 1.1696251234329225 16.4 3.7510312557805685 0.33805883290949823 0.0015121105858766034 0.545361044815707 10.943085866753814 3.2989255106049116e-17 1.3070252895527052e-49
620.0 1.1795581871676415 16.387 3.747242263493474 0.33798526801905376 0.0014967776678107537 0.5450880226519044 10.909243442588773 3.2611653555436646e-17 1.3028763257033095e-49
625.0 1.1895051413333573 16.374 3.743429969898921 0.33790948296900425 0.0014818277099512556 0.5448164668666687 10.875439718948007 3.224185549803881e-17 1.2988012837601395e-49
630.0 1.1994658723154457 16.362 3.739961258291502 0.33784396701515856 0.0014666499379976379 0.544542007887825 10.843976890588248 3.187570308291882e-17 1.294638637505684e-49
635.0 1.2094402680397107 16.349 3.7361041046411674 0.3377638981322141 0.0014524356603601066 0.5442734048650705 10.81025118768916 3.152090122633634e-17 1.290707103403829e-49
640.0 1.2194282179433011 16.337 3.7325909111276725 0.33769415062776925 0.0014379831623475244 0.5440018840543182 10.778857514597705 3.116941882608028e-17 1.286686075065041e-49
645.0 1.2294296129463322 16.325 3.729056289036013 0.3376223604781663 0.0014238793537132523 0.543731840190975 10.74749864938325 3.08249890768146e-17 1.2827338251887245e-49
650.0 1.2394443454241855 16.313 3.725500933638669 0.3375485861707205 0.0014101132431781718 0.5434632836175839 10.716176853598473 3.048741674949038e-17 1.2788488297154558e-49
655.0 1.2494723091804716 16.301 3.721925518659893 0.33747288441115697 0.0013966742733295204 0.5431962236877662 10.684894288608872 3.015651342719975e-17 1.2750296088131775e-49
660.0 1.2595133994206367 16.29 3.7186935799445924 0.3374075237671795 0.0013829920890765486 0.54292617517534 10.655912792655412 2.982843907615293e-17 1.2711188359564667e-49
665.0 1.2695675127261916 16.278 3.7150794607155166 0.337328096720562 0.0013701832021473148 0.5426621155594733 10.624708265629485 2.9510377335242047e-17 1.26742751732552e-49
670.0 1.279634547029547 16.266 3.711447184888389 0.337246902651818 0.0013576720533356827 0.5423995754665617 10.5935489226223 2.9198456583054485e-17 1.2637977743043373e-49
675.0 1.289714401589436 16.255 3.7081586862246327 0.33717610545621285 0.0013449067541674916 0.542134017020608 10.56467720716131 2.888898166048171e-17 1.260074261507524e-49
680.0 1.2998069769669118 16.244 3.704852193085238 0.3371035750638526 0.001332432614403662 0.5418699570850268 10.535841678880677 2.858540690627232e-17 1.2564109361820061e-49
685.0 1.3099121750018972 16.233 3.7015282752596486 0.3370293598314595 0.0013202409140064633 0.5416074008141505 10.507044064263807 2.828757688084818e-17 1.2528065261456664e-49
690.0 1.3200298987902785 16.222 3.6981874854855197 0.33695350669327473 0.0013083232604981737 0.5413463526410879 10.478286013838476 2.799534131301586e-17 1.249259794495151e-49
695.0 1.330160052661519 16.211 3.6948303600268018 0.33687606120893915 0.0012966715743804077 0.5410868163124397 10.449569105168491 2.770855489409836e-17 1.2457695384191975e-49
700.0 1.3403025421567878 16.2 3.6914574192295238 0.3367970676095343 0.0012852780752986668 0.5408287949214331 10.420894845721351 2.7427077081565963e-17 1.2423345880583534e-49
705.0 1.350457274007581 16.189 3.6880691680565847 0.3367165688418947 0.001274135268909443 0.5405722909395766 10.392264675618842 2.7150771911677605e-17 1.2389538054093807e-49
710.0 1.360624156114829 16.178 3.684666096602151 0.3366346066112375 0.0012632359344092903 0.5403173062468596 10.363679970274045 2.687950782065534e-17 1.2356260832719364e-49
715.0 1.3708030975284686 16.168 3.6816061606032204 0.3365630854529058 0.0012520723016850072 0.540059183059748 10.337335202826822 2.6609932492031133e-17 1.2322010080442183e-49
720.0 1.3809940084274763 16.158 3.678531418985328 0.3364901214375867 0.0012411481236691423 0.539802555408511 10.311027103759184 2.6345218103663618e-17 1.2288279787792703e-49
725.0 1.3911968001003416 16.147 3.675085752467754 0.33640394858878164 0.0012309476846959816 0.5395521079816659 10.282574771296543 2.6088398089172875e-17 1.2256541642698674e-49
730.0 1.4014113849259742 16.137 3.6719832063625892 0.33632824430650954 0.0012204775980671002 0.5392984857787194 10.256349228071931 2.5833011283159092e-17 1.2223815711355328e-49
735.0 1.411637676355032 16.127 3.668867185506243 0.33625121117986495 0.0012102274374868574 0.5390463603220845 10.230163982769852 2.5582133390650308e-17 1.2191579796335986e-49
740.0 1.4218755888916568 16.117 3.665738109319579 0.3361728851990715 0.0012001911130795494 0.5387957311544147 10.204020147332836 2.533565411903873e-17 1.2159824250665876e-49
745.0 1.4321250380756088 16.107 3.6625963852736536 0.3360933013471724 0.0011903627472165394 0.538546597386435 10.177918783924207 2.5093466587954036e-17 1.2128539677496674e-49
750.0 1.4423859404647894 16.097 3.6594424092737134 0.336012493632161 0.0011807366657276 0.5382989577183607 10.151860906823941 2.4855467202573216e-17 1.2097716922217488e-49
755.0 1.4526582136181416 16.088 3.656630505681311 0.3359421314669903 0.0011708431778026905 0.5380480582517716 10.127997292844682 2.4618596418642965e-17 1.206589676442646e-49
760.0 1.4629417760789156 16.078 3.65345273951861 0.33585894722516707 0.0011616095708436214 0.5378033906629103 10.102023938133675 2.4388705659927725e-17 1.2035976162617175e-49
765.0 1.4732365473582938 16.068 3.6502638460992576 0.3357746358867893 0.001152562279956459 0.5375602112108137 10.076096866589289 2.416271024613086e-17 1.2006491224170505e-49
770.0 1.4835424479193666 16.059 3.6474168546063823 0.3357007839367507 0.0011432445532024512 0.5373137344992213 10.05235121106936 2.393764995540687e-17 1.1975998521475395e-49
775.0 1.4938593991614442 16.05 3.6445586063079465 0.33562581252778073 0.0011341114253480688 0.5370687209302492 10.028643341456112 2.371636287389012e-17 1.1945935049518963e-49
780.0 1.5041873234047003 16.04 3.641337573459571 0.3355382471154769 0.0011256017647108241 0.5368299683243806 10.002849565642464 2.3501571657635467e-17 1.191771793336219e-49
785.0 1.5145261438751385 16.031 3.638458226569056 0.335461150337007 0.0011168195088614022 0.5365878810416456 9.979224571943845 2.3287541932381404e-17 1.1888484074568492e-49
790.0 1.524875784689876 16.022 3.6355686174545 0.3353830202484649 0.0011082078445565499 0.5363472474284489 9.9556397203415 2.3077030262576342e-17 1.1859655953201447e-49
795.0 1.535236170842724 16.013 3.632669060507717 0.33530388412665796 0.0010997623798662804 0.5361080638323401 9.93209573259606 2.286995635249971e-17 1.1831226097841745e-49
800.0 1.5456072281900786 16.004 3.6297598615653195 0.335223768519642 0.001091478865563157 0.5358703263454064 9.908593297209997 2.2666242228474695e-17 1.180318721882209e-49
